school;sex;age;address;famsize;Pstatus;Medu;Fedu;Mjob;Fjob;reason;guardian;traveltime;studytime;failures;schoolsup;famsup;paid;activities;nursery;higher;internet;romantic;famrel;freetime;goout;Dalc;Walc;health;absences;G1;G2;G3;subject
GP;F;16;R;GT3;T;3;4;other;other;course;mother;3;2;0;no;yes;yes;no;yes;yes;yes;no;4;3;4;1;1;5;0;14;13;14;java
GP;F;15;U;GT3;T;1;4;services;other;home;mother;1;1;0;no;no;yes;no;yes;yes;no;no;4;3;2;1;1;4;1;11;15;16;java
GP;M;16;R;LE3;T;3;4;services;services;other;mother;1;3;1;no;no;no;yes;yes;yes;no;no;3;2;3;1;1;2;0;5;8;7;java
GP;F;17;U;LE3;T;2;4;health;services;other;mother;1;3;0;yes;no;no;yes;yes;yes;yes;yes;4;2;4;3;3;3;43;9;8;13;java
GP;F;17;R;GT3;T;2;3;at_home;health;course;father;1;3;1;no;no;yes;no;yes;yes;yes;yes;3;4;2;1;3;5;1;12;13;13;java
GP;M;16;U;GT3;T;1;4;services;services;home;other;1;2;1;no;no;no;yes;yes;yes;no;yes;4;4;5;1;2;4;1;10;8;10;java
GP;F;15;U;GT3;A;4;4;teacher;other;reputation;mother;2;2;0;yes;yes;yes;yes;yes;yes;yes;no;4;5;3;1;2;4;2;10;11;12;java
MS;M;15;R;LE3;T;1;3;at_home;services;course;mother;3;2;0;no;no;yes;no;yes;yes;no;yes;5;5;4;2;3;3;0;12;13;12;java
GP;M;18;U;GT3;T;2;2;at_home;other;home;mother;1;1;0;no;no;no;no;yes;yes;yes;yes;4;4;3;1;5;5;3;15;15;17;java
GP;M;17;U;GT3;T;2;1;health;other;course;father;3;2;0;yes;yes;no;no;no;yes;yes;yes;5;3;2;4;5;3;0;10;14;12;java
GP;F;16;R;GT3;T;2;3;other;other;home;mother;2;1;0;yes;yes;yes;yes;no;yes;yes;yes;3;3;4;1;4;4;8;5;8;11;java
GP;M;15;R;GT3;T;2;4;at_home;other;course;mother;1;2;1;yes;yes;yes;yes;no;yes;yes;yes;4;3;3;3;3;3;0;9;6;8;java
GP;M;17;U;GT3;T;2;1;at_home;health;other;mother;1;1;1;no;no;no;no;yes;yes;yes;no;4;3;1;2;3;5;0;7;5;7;java
GP;M;16;U;GT3;T;4;1;health;other;reputation;mother;1;3;0;no;yes;yes;yes;yes;yes;yes;no;1;4;5;1;2;5;2;7;11;11;java
GP;M;18;R;GT3;T;2;2;at_home;health;course;mother;1;2;0;no;yes;yes;no;yes;yes;yes;yes;5;4;3;4;1;5;1;10;12;13;java
GP;F;18;U;GT3;T;1;2;health;other;reputation;mother;1;2;1;no;yes;no;no;yes;yes;yes;no;4;4;4;1;1;2;0;6;7;7;java
GP;M;15;U;LE3;T;3;4;teacher;other;course;other;1;1;1;no;yes;no;no;yes;yes;yes;no;3;3;4;1;4;3;2;8;8;11;java
GP;F;15;U;GT3;T;2;4;at_home;other;home;mother;1;2;0;no;no;no;no;yes;yes;yes;yes;5;4;1;1;2;5;0;8;7;7;java
GP;F;17;U;GT3;T;4;3;at_home;other;reputation;father;1;2;3;no;yes;no;yes;yes;yes;yes;no;4;3;4;1;2;1;5;7;9;9;java
GP;M;16;U;LE3;A;3;1;services;other;course;mother;4;2;0;no;yes;yes;no;yes;yes;yes;yes;4;4;3;2;2;2;20;10;9;12;java
GP;M;17;U;LE3;T;1;1;teacher;other;course;mother;1;3;0;no;no;no;no;no;yes;yes;no;4;5;5;1;3;5;3;15;12;15;java
GP;F;19;U;GT3;T;4;3;services;other;home;father;1;1;0;no;no;yes;yes;yes;yes;yes;no;4;2;3;1;1;5;0;12;11;12;java
MS;M;15;U;GT3;T;2;3;other;services;course;mother;2;1;0;no;no;no;yes;yes;yes;yes;yes;3;3;3;1;3;5;0;7;8;8;java
GP;F;15;U;GT3;T;3;4;health;services;reputation;mother;1;1;1;no;yes;no;yes;no;yes;yes;no;4;4;4;1;1;4;1;12;13;14;java
MS;F;17;U;GT3;T;4;3;teacher;services;reputation;father;2;1;0;no;no;no;yes;yes;yes;no;no;4;4;1;1;3;1;0;12;11;9;java
GP;M;17;R;GT3;T;4;4;services;other;course;mother;1;1;0;yes;yes;no;no;no;yes;yes;no;4;3;3;1;2;5;0;12;10;10;java
GP;F;20;U;GT3;T;1;2;other;other;other;mother;2;2;3;no;no;no;no;no;yes;yes;yes;4;4;3;5;3;5;0;16;18;15;java
MS;F;17;U;GT3;A;4;4;services;other;reputation;mother;1;4;0;no;no;no;yes;no;yes;yes;yes;5;3;2;2;3;5;1;11;9;9;java
MS;F;16;R;LE3;T;3;1;services;other;course;mother;2;2;0;no;yes;yes;yes;yes;yes;yes;yes;4;4;2;1;3;5;14;8;12;13;java
MS;M;17;U;LE3;T;2;3;health;teacher;reputation;mother;2;2;1;no;no;yes;no;no;yes;yes;no;4;4;2;1;4;3;0;15;16;18;java
GP;F;16;U;GT3;T;1;4;health;other;home;father;1;2;0;yes;yes;yes;no;yes;yes;yes;no;5;5;3;1;1;5;4;11;10;15;java
GP;F;15;U;LE3;T;1;4;health;services;reputation;mother;3;2;0;no;yes;yes;no;yes;yes;yes;no;4;1;3;5;1;5;1;5;7;12;java
GP;F;15;U;LE3;T;2;4;services;other;other;father;1;1;1;yes;no;no;yes;no;yes;yes;no;4;3;4;1;1;5;3;5;0;5;java
GP;M;17;R;GT3;T;4;2;teacher;services;other;father;1;1;2;no;yes;no;no;yes;no;yes;no;3;4;1;3;4;4;3;8;8;9;java
MS;M;15;U;GT3;T;2;1;other;other;other;mother;1;1;0;no;yes;no;no;yes;yes;yes;no;3;2;3;3;3;5;1;9;9;12;java
GP;F;18;R;GT3;T;4;4;other;other;reputation;father;1;1;0;no;yes;no;yes;yes;yes;yes;no;3;4;2;1;1;2;0;18;18;17;java
GP;M;18;U;GT3;T;3;4;other;teacher;reputation;mother;2;4;0;no;no;no;no;yes;yes;yes;no;5;4;3;1;2;2;8;13;12;12;java
GP;M;19;R;GT3;T;3;1;other;services;home;mother;1;1;0;yes;no;yes;yes;no;yes;yes;yes;4;3;3;1;2;5;10;6;4;8;java
GP;F;16;U;GT3;T;4;2;health;other;course;mother;2;2;1;no;yes;no;yes;no;yes;no;no;4;3;4;1;1;5;0;9;8;8;java
GP;F;16;U;GT3;T;3;1;at_home;other;reputation;father;2;2;0;no;no;no;yes;yes;yes;yes;no;5;3;3;1;1;5;4;17;18;17;java
GP;M;18;U;GT3;T;2;4;at_home;other;home;mother;2;2;0;no;yes;yes;no;yes;yes;yes;no;1;4;2;1;2;2;0;12;17;16;java
GP;M;19;U;GT3;T;3;3;other;health;course;mother;1;1;0;no;no;no;yes;no;yes;yes;no;5;3;4;5;3;4;3;18;18;15;java
GP;F;16;R;LE3;A;2;3;health;other;course;mother;1;2;0;no;yes;no;yes;yes;yes;yes;yes;3;1;5;1;1;2;2;13;11;9;java
GP;M;17;U;GT3;T;3;3;teacher;other;reputation;mother;1;2;0;yes;no;yes;yes;no;yes;no;no;4;5;5;1;2;5;0;12;14;15;java
MS;M;17;U;GT3;T;4;1;other;services;reputation;father;1;1;0;no;no;no;no;yes;yes;yes;no;4;2;4;2;5;1;11;15;15;17;java
GP;F;16;R;GT3;T;3;3;other;other;course;mother;1;1;0;yes;no;no;yes;yes;yes;yes;yes;4;3;5;1;3;3;0;5;6;9;java
GP;F;16;R;GT3;A;4;3;services;health;other;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;5;5;1;4;3;0;10;8;9;java
GP;F;19;U;LE3;T;2;3;services;at_home;home;father;3;2;1;yes;yes;no;no;no;yes;yes;no;4;3;2;1;1;2;31;8;10;10;java
GP;M;19;U;GT3;T;4;2;other;other;reputation;mother;1;2;0;no;no;yes;yes;yes;yes;yes;no;4;2;5;1;1;5;0;16;14;15;java
GP;M;21;U;GT3;T;3;4;services;other;course;other;1;2;3;no;yes;yes;no;yes;yes;yes;no;5;2;4;1;3;3;2;11;12;11;java
GP;M;18;U;LE3;T;4;4;health;other;reputation;mother;1;2;0;no;no;no;yes;yes;yes;no;no;4;3;4;3;5;4;11;6;4;8;java
GP;F;19;U;LE3;T;3;1;at_home;at_home;other;father;1;2;0;no;no;no;no;yes;yes;yes;yes;5;5;2;1;1;3;5;8;8;8;java
GP;F;16;U;LE3;T;2;2;teacher;other;home;mother;2;1;0;no;no;yes;yes;yes;yes;yes;yes;4;4;5;1;1;2;0;12;16;14;java
GP;F;19;U;GT3;T;2;2;services;teacher;home;mother;1;2;0;no;yes;no;no;yes;yes;yes;no;4;1;2;3;2;4;28;12;8;10;java
GP;F;17;U;LE3;T;2;2;at_home;services;course;other;1;2;1;no;yes;no;yes;no;yes;no;yes;5;5;3;1;1;2;0;9;12;12;java
GP;F;15;R;GT3;T;4;4;other;other;reputation;mother;1;2;0;no;yes;yes;no;no;yes;no;yes;3;4;4;1;4;5;4;9;5;7;java
GP;M;17;U;LE3;T;3;4;at_home;other;reputation;father;2;1;0;no;no;yes;yes;no;yes;yes;no;3;3;2;1;1;3;0;8;8;8;java
GP;M;17;R;LE3;T;4;1;services;teacher;home;mother;1;3;0;no;yes;yes;yes;yes;yes;yes;no;4;5;4;1;5;3;42;10;9;13;java
GP;F;16;R;GT3;T;2;1;other;services;reputation;father;1;2;3;no;yes;no;no;no;yes;no;no;5;3;4;2;5;3;48;10;8;10;java
GP;F;17;U;GT3;T;4;2;services;services;course;mother;2;2;0;no;yes;yes;yes;yes;yes;yes;yes;5;3;2;1;1;5;0;11;14;11;java
GP;F;16;U;GT3;T;2;1;at_home;teacher;course;mother;3;2;0;no;yes;no;no;no;yes;no;yes;4;3;3;1;3;1;7;9;8;10;java
GP;M;16;U;GT3;T;1;3;other;services;course;mother;2;1;0;no;yes;no;yes;no;yes;yes;yes;2;4;3;2;2;3;2;6;5;7;java
MS;M;18;R;GT3;T;4;1;at_home;services;course;mother;1;4;0;no;no;yes;yes;yes;yes;yes;yes;5;4;5;1;3;5;0;6;9;10;java
GP;M;17;U;LE3;T;4;1;other;other;course;father;1;2;0;no;no;yes;yes;no;yes;no;no;3;5;5;3;2;3;3;10;11;10;java
GP;F;18;U;GT3;T;4;3;services;other;home;mother;1;4;2;no;yes;yes;no;yes;yes;yes;no;4;3;3;1;3;3;0;9;12;13;java
MS;F;15;U;GT3;T;4;1;other;other;course;father;1;3;2;no;yes;no;no;yes;yes;yes;yes;5;4;4;2;1;4;0;13;13;14;java
GP;F;18;R;LE3;T;3;4;teacher;services;course;mother;1;3;0;no;no;yes;no;yes;yes;yes;no;5;5;5;2;2;5;0;17;13;13;java
GP;F;16;U;GT3;T;2;3;health;at_home;home;mother;2;1;1;no;no;no;no;yes;yes;yes;no;3;2;3;1;1;3;0;9;12;10;java
MS;F;16;U;GT3;A;4;2;other;other;other;mother;1;2;0;no;no;no;no;no;yes;yes;no;4;3;2;4;4;1;1;8;8;9;java
MS;M;18;R;LE3;T;4;3;at_home;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;4;3;1;3;2;0;6;6;8;java
GP;F;16;U;GT3;T;4;4;teacher;other;home;mother;2;4;0;no;yes;yes;yes;no;yes;yes;no;5;4;5;4;2;5;0;6;11;8;java
GP;M;16;U;LE3;T;4;3;services;other;home;father;1;2;0;no;no;yes;yes;yes;yes;yes;no;5;3;2;3;2;1;14;14;14;15;java
GP;F;17;U;GT3;A;4;3;teacher;other;course;mother;1;1;0;no;yes;no;yes;yes;yes;yes;no;4;2;2;1;1;5;0;8;9;10;java
GP;M;17;U;LE3;T;1;3;services;other;course;other;2;2;0;no;yes;no;no;yes;yes;yes;no;5;4;2;2;1;2;0;13;11;12;java
GP;M;17;U;GT3;T;4;1;teacher;other;reputation;mother;2;1;1;no;yes;yes;no;yes;yes;yes;no;4;5;3;1;2;3;4;8;9;10;java
GP;M;18;R;GT3;T;2;3;services;other;reputation;mother;1;2;0;no;yes;yes;yes;yes;yes;yes;yes;5;3;4;1;1;5;11;5;5;7;java
GP;F;16;U;GT3;T;2;3;health;at_home;other;mother;3;2;0;no;yes;no;no;yes;no;yes;yes;5;3;3;1;1;5;0;4;5;5;java
GP;M;16;R;GT3;T;1;1;other;other;course;father;2;2;0;no;no;no;yes;yes;yes;yes;yes;5;3;3;1;1;5;0;9;5;7;java
MS;F;17;U;LE3;T;3;3;at_home;services;course;mother;1;1;0;no;no;no;yes;yes;yes;yes;yes;5;4;3;4;3;5;0;12;9;12;java
GP;F;16;R;GT3;T;4;4;other;other;course;mother;2;3;0;no;no;no;yes;no;no;no;no;3;4;5;1;3;5;9;12;10;10;java
GP;F;17;U;LE3;T;4;1;other;other;course;mother;1;2;0;no;no;no;yes;yes;yes;yes;no;2;3;3;1;1;5;37;7;5;7;java
GP;M;16;U;GT3;T;2;3;other;other;course;father;1;1;0;no;yes;no;yes;yes;yes;yes;no;5;4;2;1;2;5;4;8;10;10;java
GP;M;17;U;GT3;T;4;4;services;other;other;mother;2;2;0;no;no;no;no;no;yes;yes;no;4;2;4;1;2;4;3;10;13;17;java
GP;M;16;U;LE3;A;1;2;services;health;home;other;1;3;0;no;no;no;yes;yes;yes;yes;no;4;4;3;4;2;5;0;6;5;5;java
GP;F;16;U;LE3;A;1;2;at_home;at_home;home;mother;1;1;0;no;no;yes;no;no;yes;no;yes;3;2;2;1;2;3;2;7;6;8;java
GP;F;19;U;LE3;T;2;3;other;services;course;mother;1;2;0;no;no;yes;yes;yes;yes;yes;yes;4;4;2;1;1;5;1;13;12;15;java
GP;F;16;R;GT3;T;3;3;at_home;other;course;mother;2;2;1;yes;yes;yes;no;yes;no;no;yes;4;3;1;1;2;3;4;4;3;7;java
GP;M;17;R;GT3;T;2;2;other;services;reputation;father;2;3;0;no;yes;yes;yes;no;yes;yes;no;4;1;2;1;3;2;0;9;7;6;java
GP;F;16;U;GT3;T;4;1;other;services;reputation;mother;1;2;1;no;no;no;no;yes;yes;no;yes;2;4;2;1;2;5;3;14;14;16;java
GP;M;16;U;GT3;T;4;1;other;other;home;mother;1;1;0;no;yes;no;yes;no;yes;yes;yes;4;3;5;2;1;5;6;11;9;8;java
GP;M;18;R;GT3;T;3;1;at_home;other;other;mother;2;1;1;no;yes;no;yes;no;no;yes;yes;5;2;4;1;1;2;0;5;3;5;java
MS;F;15;U;GT3;T;3;3;other;services;reputation;mother;2;2;0;no;yes;no;yes;no;yes;yes;no;4;2;3;1;1;2;2;6;2;4;java
GP;F;16;U;GT3;T;3;2;at_home;other;home;mother;1;2;0;no;yes;yes;yes;yes;yes;yes;no;3;2;1;2;5;1;9;9;10;10;java
GP;M;17;U;GT3;T;2;3;other;other;home;mother;2;2;0;no;yes;yes;yes;yes;yes;yes;yes;4;2;2;1;2;1;1;5;4;7;java
GP;F;18;U;LE3;T;4;1;teacher;services;reputation;mother;2;3;0;no;yes;yes;yes;yes;yes;yes;no;5;3;2;1;4;2;3;7;8;9;java
GP;M;15;U;GT3;T;2;1;at_home;services;course;mother;1;4;0;no;no;no;no;no;yes;no;yes;3;3;2;1;2;5;4;8;11;13;java
GP;M;18;R;LE3;T;4;2;services;other;course;mother;1;3;0;no;no;no;yes;yes;yes;yes;yes;4;5;5;1;4;3;4;11;13;12;java
GP;M;15;U;GT3;A;4;3;other;other;reputation;mother;1;4;0;no;yes;yes;yes;yes;yes;yes;no;5;3;3;4;4;5;3;7;9;11;java
GP;M;15;U;GT3;T;3;2;services;other;home;mother;2;2;0;no;yes;no;yes;yes;yes;yes;no;4;2;4;1;1;4;1;14;17;16;java
GP;M;15;U;GT3;T;3;3;services;services;home;mother;2;1;0;no;yes;yes;yes;yes;yes;yes;no;5;3;3;1;3;1;11;17;18;14;java
GP;M;16;U;LE3;T;2;3;at_home;services;home;father;2;4;0;no;no;no;yes;yes;yes;yes;no;4;5;3;1;1;5;0;13;14;14;java
GP;F;16;R;GT3;T;4;3;other;health;home;father;3;2;0;no;yes;yes;yes;yes;yes;yes;yes;5;4;2;1;1;5;64;7;9;11;java
GP;M;17;R;LE3;T;4;1;teacher;teacher;reputation;father;1;2;0;no;no;no;yes;no;yes;yes;no;4;2;3;3;1;5;0;6;6;7;java
GP;M;19;U;LE3;A;3;4;at_home;services;reputation;other;2;1;3;no;yes;no;no;no;yes;yes;no;4;1;2;2;3;5;1;13;12;13;java
GP;M;16;R;GT3;T;4;4;teacher;teacher;reputation;mother;3;1;0;no;yes;no;no;no;yes;yes;no;4;3;3;1;4;4;0;13;10;12;java
GP;M;16;U;GT3;T;2;3;services;other;home;mother;1;2;0;no;yes;no;yes;yes;yes;no;no;4;3;5;1;3;3;2;5;7;8;java
GP;M;15;U;LE3;T;1;2;teacher;other;other;mother;1;2;0;no;yes;yes;no;yes;yes;no;no;3;5;3;1;4;3;1;11;12;10;java
GP;F;17;R;GT3;T;4;2;at_home;services;home;mother;1;2;0;no;yes;yes;yes;yes;yes;yes;no;4;3;3;3;5;2;2;5;8;8;java
GP;M;19;U;LE3;T;3;2;other;other;reputation;father;2;1;1;no;yes;no;yes;no;yes;yes;yes;5;5;3;1;1;5;0;15;15;16;java
GP;F;16;U;LE3;A;4;3;other;teacher;other;father;1;2;0;no;yes;yes;yes;yes;yes;yes;no;5;4;5;2;2;5;14;11;8;7;java
MS;F;17;U;LE3;T;4;2;teacher;services;reputation;mother;1;2;0;no;yes;no;no;yes;yes;yes;no;4;3;4;1;1;4;0;13;11;13;java
GP;F;17;R;GT3;T;4;4;other;other;home;mother;1;1;0;no;no;no;no;yes;yes;yes;yes;4;4;1;1;1;5;0;11;7;6;java
GP;F;17;U;GT3;T;4;2;services;at_home;reputation;mother;2;2;3;no;yes;yes;yes;yes;yes;yes;yes;4;4;3;1;1;5;0;6;10;8;java
MS;M;17;U;GT3;T;2;3;other;services;course;mother;2;2;0;no;no;no;yes;yes;yes;yes;no;5;3;4;1;1;5;0;6;5;10;java
GP;M;16;R;LE3;T;4;3;at_home;other;course;mother;1;1;0;yes;yes;yes;yes;yes;yes;yes;no;4;3;5;1;1;4;0;10;9;12;java
MS;M;18;U;LE3;A;4;2;teacher;other;other;mother;1;3;0;no;no;no;no;yes;yes;yes;no;5;4;2;1;2;3;0;7;9;8;java
GP;F;16;U;LE3;T;4;2;other;teacher;reputation;father;2;2;0;no;no;yes;yes;no;yes;yes;no;4;4;3;1;2;3;0;8;7;9;java
MS;M;17;R;GT3;T;3;4;health;health;course;mother;3;1;0;no;no;yes;yes;yes;yes;yes;no;4;4;4;1;2;3;0;11;14;15;java
GP;F;17;U;GT3;A;1;4;teacher;health;course;mother;1;4;0;no;no;no;yes;yes;yes;yes;no;5;4;1;1;5;4;0;9;8;9;java
GP;F;17;U;GT3;T;4;4;services;other;other;other;2;2;1;yes;yes;yes;no;yes;yes;no;yes;5;4;2;1;3;3;0;6;3;4;java
GP;F;19;U;GT3;T;2;1;services;other;reputation;mother;1;2;0;yes;no;no;yes;yes;yes;yes;no;2;2;4;1;1;4;4;10;8;12;java
GP;M;16;R;GT3;T;2;3;health;at_home;reputation;other;1;1;1;no;yes;yes;no;no;yes;no;no;4;3;2;1;1;3;5;7;7;7;java
GP;M;17;U;GT3;T;2;1;other;other;course;mother;1;1;0;no;no;yes;no;yes;yes;yes;no;5;5;2;1;1;5;0;11;12;10;java
GP;M;17;R;GT3;T;2;1;other;services;course;mother;4;1;2;no;no;no;yes;yes;yes;yes;no;5;1;4;1;4;3;28;11;12;16;java
GP;F;19;U;GT3;T;3;4;other;other;home;father;2;2;0;no;no;no;no;no;yes;no;no;2;5;3;1;1;5;5;12;13;14;java
GP;M;18;U;LE3;T;1;3;services;other;course;mother;2;1;0;no;yes;yes;no;yes;yes;yes;no;4;4;3;1;3;5;1;12;13;13;java
GP;F;18;R;GT3;T;4;4;teacher;services;course;father;1;2;0;no;yes;yes;no;yes;yes;yes;yes;3;2;3;1;1;5;8;11;8;8;java
MS;M;18;R;LE3;T;3;2;other;other;course;mother;1;1;0;no;yes;no;yes;no;yes;yes;yes;4;4;3;2;5;3;3;10;7;9;java
GP;F;15;R;LE3;T;2;1;services;other;reputation;mother;1;1;0;no;no;yes;yes;no;yes;yes;yes;5;4;2;1;4;3;1;13;12;13;java
MS;F;15;U;GT3;T;3;1;at_home;services;other;father;1;2;0;no;yes;yes;no;yes;yes;yes;yes;5;5;3;1;2;5;1;11;10;10;java
GP;F;19;U;GT3;T;4;1;teacher;other;course;mother;1;2;0;yes;yes;no;no;no;yes;yes;yes;3;3;5;2;1;3;1;14;14;14;java
GP;F;19;U;LE3;A;4;2;teacher;other;reputation;mother;3;2;1;no;yes;yes;yes;yes;yes;yes;no;4;3;1;3;3;3;0;10;9;5;java
MS;M;15;R;GT3;T;1;4;other;services;reputation;mother;1;3;0;no;yes;yes;yes;no;yes;yes;no;4;3;4;5;1;5;16;9;6;8;java
GP;M;18;U;LE3;T;4;1;teacher;health;reputation;mother;2;2;1;no;yes;no;yes;yes;yes;yes;yes;4;3;3;1;1;3;0;6;6;8;java
GP;M;18;U;GT3;T;2;3;services;services;other;father;2;1;0;no;no;no;yes;no;no;yes;yes;3;4;2;1;3;5;0;11;7;8;java
GP;F;15;U;GT3;T;3;3;services;other;home;mother;1;2;0;no;yes;yes;yes;no;yes;yes;no;4;4;2;1;5;2;2;9;12;13;java
GP;M;16;U;LE3;T;4;2;services;teacher;home;mother;2;1;0;no;yes;no;no;yes;yes;yes;no;5;3;3;1;1;5;0;15;18;16;java
GP;M;18;U;LE3;T;3;3;at_home;health;reputation;mother;3;2;0;yes;yes;no;yes;yes;yes;no;no;4;4;2;1;1;4;6;15;12;13;java
GP;F;16;U;GT3;T;3;2;other;other;course;mother;3;2;0;no;yes;yes;yes;yes;yes;yes;no;4;4;3;5;3;2;2;8;6;7;java
GP;F;19;U;LE3;T;4;2;services;teacher;course;mother;1;2;3;yes;yes;no;no;no;yes;yes;no;5;2;2;1;1;5;0;13;11;14;java
MS;M;17;U;GT3;T;1;2;health;services;course;mother;1;1;0;no;yes;no;no;no;yes;no;no;4;4;3;1;1;3;2;15;18;15;java
GP;M;15;U;GT3;T;1;1;health;other;reputation;mother;1;2;0;no;yes;no;no;no;yes;yes;no;5;4;2;1;2;5;5;16;18;18;java
MS;F;15;U;LE3;T;2;2;other;at_home;course;mother;1;2;0;no;yes;no;yes;yes;yes;yes;no;5;3;3;1;1;2;0;11;10;10;java
GP;F;20;U;LE3;T;3;3;services;other;reputation;father;2;2;0;no;no;yes;yes;yes;yes;yes;no;3;4;3;1;2;5;4;5;1;4;java
GP;F;15;U;GT3;T;2;2;health;other;reputation;mother;2;1;0;no;yes;no;no;no;yes;yes;yes;5;3;3;2;4;1;2;11;10;8;java
MS;M;16;R;LE3;T;3;2;teacher;services;course;mother;4;2;2;no;yes;no;no;yes;yes;no;yes;4;3;3;3;4;4;0;15;10;11;java
GP;M;17;U;GT3;T;1;2;teacher;teacher;course;mother;1;2;0;no;no;yes;yes;yes;yes;yes;no;4;3;4;1;2;4;0;11;12;11;java
MS;M;16;R;LE3;T;1;3;health;services;home;other;1;2;0;no;yes;no;yes;no;yes;yes;no;5;4;3;2;1;2;1;9;6;8;java
GP;M;16;U;GT3;T;4;1;health;at_home;reputation;mother;3;1;0;no;yes;yes;no;yes;yes;yes;no;4;4;3;1;1;5;0;13;9;6;java
GP;F;16;R;GT3;T;2;1;services;other;reputation;father;1;1;0;no;yes;no;yes;yes;yes;yes;no;4;5;3;1;2;5;3;6;6;14;java
GP;F;18;U;LE3;T;3;2;services;other;course;mother;2;2;0;no;yes;yes;yes;yes;yes;yes;no;5;5;3;1;5;5;1;8;7;9;java
GP;F;16;U;GT3;T;4;2;other;services;home;mother;3;2;0;no;yes;yes;no;yes;yes;yes;no;5;3;5;1;2;5;0;9;9;12;java
GP;F;17;U;GT3;T;3;3;services;health;home;mother;1;4;0;no;no;no;yes;no;yes;yes;no;5;3;2;1;2;3;0;14;14;15;java
GP;M;15;U;LE3;T;4;2;services;other;course;mother;1;2;3;no;yes;no;yes;yes;yes;yes;no;4;4;5;1;2;4;0;14;15;16;java
GP;M;18;U;LE3;T;4;1;at_home;other;home;father;2;1;0;no;yes;yes;yes;no;yes;yes;yes;4;2;3;1;1;5;0;13;14;13;java
GP;F;16;U;LE3;A;3;3;teacher;services;course;mother;1;2;1;no;no;yes;yes;yes;yes;yes;no;4;4;2;1;1;4;16;6;6;8;java
GP;M;16;U;GT3;T;4;1;other;other;course;mother;1;2;2;no;yes;yes;no;yes;yes;no;no;4;3;3;3;4;5;5;8;8;10;java
GP;F;15;U;GT3;T;1;1;other;other;home;mother;2;3;1;no;yes;no;no;yes;yes;yes;no;4;4;3;1;3;3;0;8;12;13;java
GP;M;18;U;GT3;T;4;2;services;other;home;father;2;3;0;yes;yes;yes;no;yes;yes;yes;no;4;2;3;3;2;4;0;15;13;12;java
GP;F;16;R;GT3;T;1;4;services;other;home;mother;2;3;1;yes;yes;no;yes;yes;yes;yes;no;3;2;3;1;1;4;16;12;11;10;java
GP;F;18;R;GT3;T;2;2;other;other;home;mother;1;1;0;no;yes;no;no;yes;yes;yes;yes;4;3;4;1;3;5;6;7;8;9;java
GP;M;15;R;GT3;T;4;1;services;other;home;mother;1;3;0;no;yes;yes;yes;yes;yes;yes;no;4;4;2;1;3;5;3;6;4;7;java
GP;F;15;U;GT3;T;2;2;health;other;course;mother;1;2;0;yes;yes;yes;no;yes;yes;no;no;5;3;2;1;1;3;0;7;7;9;java
GP;F;16;R;GT3;T;1;4;at_home;services;home;mother;1;2;1;no;yes;no;yes;yes;yes;no;no;4;5;4;1;4;5;0;10;7;6;java
MS;M;18;U;GT3;T;2;1;health;services;home;mother;1;2;0;no;yes;no;yes;no;yes;yes;no;4;4;4;1;1;1;0;14;10;9;java
GP;F;16;U;GT3;T;3;1;teacher;services;course;father;1;3;0;no;no;no;yes;yes;yes;yes;yes;3;2;5;1;3;2;0;8;8;7;java
MS;M;15;U;GT3;T;2;3;services;services;course;mother;1;1;0;no;no;no;yes;yes;yes;yes;no;5;2;4;1;1;4;0;13;12;10;java
GP;F;17;U;GT3;T;1;2;services;services;course;mother;1;1;0;yes;yes;yes;no;yes;yes;yes;no;5;4;2;1;4;3;36;6;4;10;java
GP;F;16;R;GT3;A;2;2;services;other;reputation;mother;1;1;0;no;no;no;yes;yes;yes;yes;no;4;4;4;1;1;3;1;8;7;8;java
GP;F;17;U;GT3;T;2;2;other;services;course;father;4;1;1;no;yes;yes;no;yes;yes;yes;no;4;4;2;1;1;2;0;6;3;6;jee
GP;M;18;R;GT3;T;1;4;services;other;course;father;1;2;0;no;no;no;no;yes;yes;yes;yes;5;2;4;1;1;1;1;4;1;7;jee
GP;M;16;U;GT3;T;2;1;other;other;course;father;2;2;0;no;yes;no;yes;no;yes;yes;no;4;4;4;3;3;5;0;12;10;8;jee
MS;M;16;U;LE3;A;4;1;teacher;health;home;mother;1;1;0;no;yes;yes;yes;yes;yes;yes;no;4;4;4;2;3;5;6;10;8;13;jee
GP;M;19;U;GT3;A;3;1;health;services;course;mother;1;2;0;no;yes;no;no;yes;yes;yes;no;5;4;3;3;1;3;6;12;10;14;jee
GP;F;16;U;GT3;T;4;1;at_home;other;home;father;2;2;0;no;no;no;yes;no;yes;yes;no;3;3;3;1;1;2;0;10;13;9;jee
GP;M;15;R;GT3;T;2;3;other;other;reputation;father;1;2;0;no;yes;no;no;yes;yes;yes;yes;4;2;5;1;3;5;0;14;16;13;jee
MS;M;15;U;LE3;T;1;3;services;health;other;mother;2;4;0;no;no;no;no;yes;yes;no;no;1;4;2;1;2;5;1;10;11;13;jee
GP;F;15;U;GT3;T;4;1;services;services;reputation;mother;2;1;0;no;yes;yes;no;yes;yes;yes;no;4;4;4;5;1;3;0;13;12;8;jee
